season,start_hour,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
spring,4,friday,clear cloudy,0.24,0.2576,0.7,0.0896,0,2,2
spring,5,friday,clear cloudy,0.22,0.2576,0.75,0.0896,0,10,10
spring,6,friday,clear cloudy,0.24,0.2576,0.7,0.0896,1,31,32
spring,7,friday,clear cloudy,0.24,0.2576,0.75,0.0896,3,92,95
spring,8,friday,mist cloudy,0.24,0.2576,0.75,0.0896,12,193,205
spring,9,friday,clear cloudy,0.26,0.303,0.75,0.0,19,175,194
spring,10,friday,clear cloudy,0.3,0.2879,0.65,0.2537,10,108,118
spring,11,friday,clear cloudy,0.32,0.3182,0.66,0.194,45,126,171
spring,12,friday,clear cloudy,0.32,0.3333,0.57,0.1343,38,159,197
spring,13,friday,mist cloudy,0.36,0.3485,0.53,0.1343,53,154,207
spring,14,friday,mist cloudy,0.4,0.4091,0.47,0.0896,67,178,245
spring,15,friday,clear cloudy,0.42,0.4242,0.44,0.0,56,236,292
spring,16,friday,clear cloudy,0.42,0.4242,0.47,0.194,36,247,283
spring,17,friday,clear cloudy,0.38,0.3939,0.54,0.1642,54,188,242
spring,18,friday,clear cloudy,0.36,0.3485,0.62,0.1343,19,163,182
spring,19,friday,mist cloudy,0.34,0.303,0.49,0.4179,16,96,112
spring,20,friday,mist cloudy,0.34,0.3485,0.66,0.1045,16,75,91
spring,21,friday,mist cloudy,0.36,0.3636,0.66,0.1045,11,84,95
spring,22,friday,mist cloudy,0.34,0.3333,0.71,0.1642,7,78,85
spring,23,friday,mist cloudy,0.36,0.3333,0.66,0.2537,13,60,73
spring,0,saturday,mist cloudy,0.38,0.3939,0.62,0.3284,7,37,44
spring,1,saturday,mist cloudy,0.4,0.4091,0.62,0.2836,4,31,35
spring,2,saturday,mist cloudy,0.4,0.4091,0.62,0.2836,1,27,28
spring,3,saturday,mist cloudy,0.4,0.4091,0.62,0.2836,1,17,18
spring,4,saturday,clear cloudy,0.38,0.3939,0.71,0.2239,1,9,10
spring,5,saturday,mist cloudy,0.36,0.3485,0.76,0.2239,1,0,1
spring,6,saturday,mist cloudy,0.4,0.4091,0.71,0.0896,1,5,6
spring,7,saturday,light rain,0.38,0.3939,0.76,0.0,6,13,19
spring,8,saturday,clear cloudy,0.34,0.3333,0.81,0.1343,7,42,49
spring,9,saturday,clear cloudy,0.38,0.3939,0.76,0.0,18,72,90
spring,10,saturday,clear cloudy,0.4,0.4091,0.76,0.1642,20,108,128
spring,11,saturday,clear cloudy,0.42,0.4242,0.71,0.1642,65,152,217
spring,12,saturday,clear cloudy,0.52,0.5,0.39,0.2985,93,180,273
spring,13,saturday,clear cloudy,0.5,0.4848,0.42,0.4925,108,205,313
spring,14,saturday,clear cloudy,0.46,0.4545,0.51,0.3284,115,185,300
spring,15,saturday,clear cloudy,0.46,0.4545,0.47,0.4925,89,164,253
spring,16,saturday,clear cloudy,0.44,0.4394,0.51,0.3881,52,143,195
spring,17,saturday,clear cloudy,0.42,0.4242,0.54,0.194,28,101,129
spring,18,saturday,clear cloudy,0.42,0.4242,0.54,0.1343,13,80,93
spring,19,saturday,clear cloudy,0.42,0.4242,0.54,0.2239,19,73,92
spring,20,saturday,clear cloudy,0.42,0.4242,0.54,0.2239,8,63,71
spring,21,saturday,clear cloudy,0.4,0.4091,0.58,0.194,2,50,52
spring,22,saturday,clear cloudy,0.38,0.3939,0.62,0.1343,2,36,38
spring,23,saturday,clear cloudy,0.36,0.3788,0.66,0.0,4,27,31
spring,0,sunday,clear cloudy,0.36,0.3788,0.66,0.0,5,43,48
spring,1,sunday,clear cloudy,0.36,0.3485,0.66,0.1343,15,78,93
spring,2,sunday,clear cloudy,0.32,0.3485,0.76,0.0,16,59,75
spring,3,sunday,clear cloudy,0.3,0.3333,0.81,0.0,11,41,52
spring,4,sunday,clear cloudy,0.28,0.303,0.81,0.0896,0,8,8
spring,5,sunday,clear cloudy,0.28,0.2879,0.81,0.1045,0,5,5
spring,6,sunday,clear cloudy,0.26,0.2727,0.93,0.1343,1,1,2
spring,7,sunday,clear cloudy,0.26,0.2576,0.93,0.1642,1,6,7
spring,8,sunday,clear cloudy,0.26,0.2727,0.87,0.1045,4,10,14
spring,9,sunday,clear cloudy,0.26,0.2727,0.93,0.1045,13,27,40
spring,10,sunday,clear cloudy,0.3,0.3182,0.81,0.1045,18,52,70
spring,11,sunday,clear cloudy,0.34,0.3333,0.76,0.1343,40,98,138
spring,12,sunday,clear cloudy,0.4,0.4091,0.62,0.2836,58,143,201
spring,13,sunday,clear cloudy,0.42,0.4242,0.58,0.2836,82,141,223
spring,14,sunday,clear cloudy,0.44,0.4394,0.54,0.2985,120,147,267
spring,15,sunday,clear cloudy,0.46,0.4545,0.51,0.2985,101,164,265
spring,16,sunday,mist cloudy,0.44,0.4394,0.54,0.2985,68,147,215
spring,17,sunday,mist cloudy,0.48,0.4697,0.48,0.1642,36,75,111
spring,18,sunday,light rain,0.46,0.4545,0.59,0.2537,25,81,106
spring,19,sunday,light rain,0.42,0.4242,0.67,0.3881,20,85,105
spring,20,sunday,mist cloudy,0.44,0.4394,0.62,0.2985,25,58,83
spring,21,sunday,mist cloudy,0.44,0.4394,0.67,0.2537,10,61,71
spring,22,sunday,clear cloudy,0.46,0.4545,0.55,0.4179,13,53,66
spring,23,sunday,clear cloudy,0.44,0.4394,0.51,0.2985,4,25,29
spring,0,monday,clear cloudy,0.4,0.4091,0.4,0.4627,8,31,39
spring,1,monday,clear cloudy,0.36,0.3333,0.43,0.4179,1,11,12
spring,2,monday,clear cloudy,0.36,0.3182,0.34,0.4478,1,6,7
spring,4,monday,clear cloudy,0.28,0.2576,0.45,0.3284,0,4,4
spring,5,monday,clear cloudy,0.28,0.2576,0.45,0.3284,1,3,4
spring,6,monday,clear cloudy,0.26,0.2273,0.41,0.3881,0,14,14
spring,7,monday,clear cloudy,0.24,0.2121,0.32,0.3881,0,16,16
spring,8,monday,clear cloudy,0.24,0.2273,0.35,0.2537,2,51,53
spring,9,monday,clear cloudy,0.24,0.2576,0.35,0.0,15,53,68
spring,10,monday,clear cloudy,0.26,0.2424,0.35,0.2836,20,89,109
spring,11,monday,clear cloudy,0.26,0.2121,0.35,0.4925,33,142,175
spring,12,monday,clear cloudy,0.28,0.2727,0.36,0.2537,41,161,202
spring,13,monday,clear cloudy,0.3,0.2727,0.36,0.2985,26,150,176
spring,14,monday,clear cloudy,0.3,0.2727,0.36,0.4179,10,141,151
spring,15,monday,clear cloudy,0.28,0.2424,0.38,0.4478,29,139,168
spring,16,monday,clear cloudy,0.26,0.2273,0.35,0.4179,10,144,154
spring,17,monday,clear cloudy,0.26,0.2273,0.35,0.3881,17,136,153
spring,18,monday,clear cloudy,0.26,0.2424,0.33,0.2537,13,113,126
spring,19,monday,clear cloudy,0.24,0.2273,0.38,0.2239,4,89,93
spring,20,monday,clear cloudy,0.24,0.2273,0.41,0.2239,5,83,88
spring,21,monday,mist cloudy,0.24,0.2121,0.41,0.3284,3,63,66
spring,22,monday,mist cloudy,0.22,0.2121,0.44,0.2836,3,36,39
spring,23,monday,clear cloudy,0.22,0.2121,0.44,0.2537,2,32,34
spring,0,tuesday,clear cloudy,0.2,0.197,0.51,0.2537,0,13,13
spring,1,tuesday,clear cloudy,0.18,0.1818,0.55,0.2239,1,5,6
spring,2,tuesday,clear cloudy,0.18,0.1667,0.51,0.2537,0,3,3
spring,3,tuesday,clear cloudy,0.16,0.1364,0.55,0.2836,0,2,2
spring,4,tuesday,clear cloudy,0.16,0.1515,0.55,0.2537,0,5,5
spring,5,tuesday,clear cloudy,0.14,0.1364,0.54,0.194,0,12,12
spring,6,tuesday,clear cloudy,0.14,0.1212,0.59,0.2836,4,81,85
spring,7,tuesday,clear cloudy,0.14,0.1212,0.59,0.2537,2,168,170
spring,8,tuesday,clear cloudy,0.16,0.1364,0.55,0.2836,5,349,354
spring,9,tuesday,clear cloudy,0.16,0.1364,0.5,0.2836,8,145,153
spring,10,tuesday,clear cloudy,0.16,0.1212,0.47,0.4627,5,55,60
spring,11,tuesday,clear cloudy,0.18,0.1364,0.37,0.5224,12,63,75
spring,12,tuesday,clear cloudy,0.18,0.1364,0.37,0.5224,4,70,74
spring,13,tuesday,clear cloudy,0.18,0.1212,0.34,0.6567,5,68,73
spring,14,tuesday,clear cloudy,0.16,0.1212,0.43,0.5224,7,72,79
spring,15,tuesday,clear cloudy,0.16,0.1212,0.37,0.4179,9,68,77
spring,16,tuesday,clear cloudy,0.14,0.0909,0.39,0.5821,7,129,136
spring,17,tuesday,clear cloudy,0.14,0.1061,0.26,0.4627,4,241,245
spring,18,tuesday,clear cloudy,0.14,0.0909,0.26,0.5224,10,214,224
spring,19,tuesday,clear cloudy,0.12,0.0909,0.28,0.4179,4,152,156
spring,20,tuesday,clear cloudy,0.12,0.1212,0.33,0.2537,0,115,115
spring,21,tuesday,clear cloudy,0.1,0.1061,0.36,0.2239,2,66,68
spring,22,tuesday,clear cloudy,0.1,0.1061,0.46,0.2537,0,33,33
spring,23,tuesday,clear cloudy,0.1,0.0758,0.46,0.3881,0,18,18
spring,0,wednesday,clear cloudy,0.08,0.0606,0.42,0.3284,0,9,9
spring,1,wednesday,clear cloudy,0.04,0.0303,0.38,0.2985,0,3,3
spring,2,wednesday,clear cloudy,0.02,0.0152,0.34,0.2836,0,1,1
spring,3,wednesday,clear cloudy,0.02,0.0152,0.34,0.2836,0,1,1
spring,4,wednesday,clear cloudy,0.02,0.0455,0.41,0.194,0,2,2
spring,5,wednesday,clear cloudy,0.02,0.0455,0.41,0.194,0,14,14
spring,6,wednesday,clear cloudy,0.02,0.0455,0.41,0.1642,0,59,59
spring,7,wednesday,clear cloudy,0.02,0.0455,0.44,0.194,1,151,152
spring,8,wednesday,clear cloudy,0.02,0.0606,0.44,0.1343,5,310,315
spring,9,wednesday,clear cloudy,0.04,0.0606,0.45,0.1343,7,173,180
spring,10,wednesday,clear cloudy,0.06,0.1061,0.45,0.0,7,57,64
spring,11,wednesday,mist cloudy,0.08,0.1212,0.42,0.0896,6,40,46
spring,12,wednesday,mist cloudy,0.1,0.1061,0.46,0.194,9,75,84
spring,13,wednesday,mist cloudy,0.14,0.1212,0.43,0.2537,9,82,91
spring,14,wednesday,mist cloudy,0.14,0.1212,0.46,0.2537,6,69,75
spring,15,wednesday,mist cloudy,0.18,0.1515,0.37,0.3284,9,81,90
spring,16,wednesday,mist cloudy,0.18,0.1667,0.4,0.2836,8,123,131
spring,17,wednesday,mist cloudy,0.2,0.197,0.4,0.194,9,272,281
spring,18,wednesday,mist cloudy,0.2,0.2121,0.37,0.1343,9,280,289
spring,19,wednesday,mist cloudy,0.2,0.2273,0.4,0.1045,2,182,184
spring,20,wednesday,mist cloudy,0.2,0.197,0.4,0.194,2,121,123
spring,21,wednesday,mist cloudy,0.2,0.2576,0.44,0.0,2,88,90
spring,22,wednesday,mist cloudy,0.2,0.2273,0.47,0.0896,4,48,52
spring,23,wednesday,mist cloudy,0.2,0.2273,0.44,0.1045,0,32,32
spring,0,thursday,mist cloudy,0.22,0.2273,0.47,0.194,1,13,14
spring,1,thursday,clear cloudy,0.2,0.2273,0.51,0.0896,0,5,5
spring,2,thursday,clear cloudy,0.2,0.2273,0.51,0.0896,0,4,4
spring,3,thursday,clear cloudy,0.2,0.2576,0.61,0.0,0,4,4
spring,4,thursday,mist cloudy,0.2,0.2273,0.59,0.0896,0,5,5
spring,5,thursday,mist cloudy,0.2,0.2273,0.59,0.0896,0,26,26
spring,6,thursday,mist cloudy,0.2,0.2121,0.75,0.1343,0,78,78
spring,7,thursday,mist cloudy,0.2,0.2273,0.69,0.0896,3,212,215
spring,8,thursday,mist cloudy,0.2,0.2576,0.75,0.0,11,377,388
spring,9,thursday,mist cloudy,0.22,0.2727,0.69,0.0,7,220,227
spring,10,thursday,mist cloudy,0.24,0.2576,0.52,0.0896,5,81,86
spring,11,thursday,clear cloudy,0.3,0.3333,0.49,0.0,6,78,84
spring,12,thursday,clear cloudy,0.3,0.2879,0.49,0.2537,6,114,120
spring,13,thursday,clear cloudy,0.34,0.303,0.42,0.2985,6,112,118
spring,14,thursday,clear cloudy,0.34,0.3182,0.39,0.2836,13,104,117
spring,15,thursday,clear cloudy,0.36,0.3333,0.34,0.2836,6,113,119
spring,16,thursday,clear cloudy,0.36,0.3333,0.34,0.2836,19,178,197
spring,17,thursday,mist cloudy,0.36,0.3485,0.34,0.194,19,393,412
spring,18,thursday,clear cloudy,0.34,0.3333,0.36,0.1642,9,374,383
spring,19,thursday,clear cloudy,0.34,0.3485,0.34,0.0896,10,255,265
spring,20,thursday,clear cloudy,0.3,0.3333,0.49,0.0,5,172,177
spring,21,thursday,clear cloudy,0.26,0.2727,0.6,0.1343,9,88,97
spring,22,thursday,clear cloudy,0.26,0.2576,0.6,0.1642,1,70,71
spring,23,thursday,clear cloudy,0.24,0.2576,0.7,0.1045,4,56,60
spring,0,friday,clear cloudy,0.22,0.2576,0.75,0.0896,1,24,25
spring,1,friday,clear cloudy,0.22,0.2727,0.75,0.0,2,6,8
spring,2,friday,clear cloudy,0.22,0.2273,0.69,0.1642,2,3,5
spring,3,friday,clear cloudy,0.22,0.2424,0.69,0.1045,1,3,4
spring,4,friday,clear cloudy,0.22,0.2273,0.69,0.1343,0,3,3
spring,5,friday,mist cloudy,0.2,0.2121,0.8,0.1343,0,13,13
spring,6,friday,mist cloudy,0.22,0.2424,0.73,0.1045,1,69,70
spring,7,friday,mist cloudy,0.24,0.2879,0.65,0.0,4,201,205
spring,8,friday,clear cloudy,0.24,0.2424,0.7,0.1343,11,436,447
spring,9,friday,clear cloudy,0.24,0.2424,0.7,0.1642,4,237,241
spring,10,friday,clear cloudy,0.26,0.2576,0.65,0.194,14,102,116
spring,11,friday,clear cloudy,0.3,0.303,0.56,0.1642,8,130,138
spring,12,friday,clear cloudy,0.36,0.3333,0.5,0.2537,23,168,191
spring,13,friday,clear cloudy,0.4,0.4091,0.43,0.2836,16,188,204
spring,14,friday,clear cloudy,0.46,0.4545,0.36,0.194,26,152,178
spring,15,friday,clear cloudy,0.52,0.5,0.27,0.2537,44,178,222
spring,16,friday,clear cloudy,0.52,0.5,0.27,0.2836,35,259,294
spring,17,friday,clear cloudy,0.46,0.4545,0.36,0.2239,20,456,476
spring,18,friday,clear cloudy,0.5,0.4848,0.29,0.2537,28,391,419
spring,19,friday,clear cloudy,0.46,0.4545,0.33,0.2836,11,261,272
spring,20,friday,clear cloudy,0.42,0.4242,0.41,0.194,14,163,177
spring,21,friday,clear cloudy,0.4,0.4091,0.43,0.2239,17,137,154
spring,22,friday,clear cloudy,0.36,0.3485,0.5,0.194,12,123,135
spring,23,friday,clear cloudy,0.36,0.3788,0.5,0.0,13,88,101
spring,0,saturday,clear cloudy,0.36,0.3485,0.5,0.1642,2,77,79
spring,1,saturday,clear cloudy,0.38,0.3939,0.46,0.1642,6,56,62
spring,2,saturday,clear cloudy,0.36,0.3636,0.5,0.1045,2,36,38
spring,3,saturday,clear cloudy,0.32,0.3333,0.57,0.1045,1,19,20
spring,4,saturday,clear cloudy,0.32,0.3333,0.57,0.0896,1,9,10
spring,5,saturday,clear cloudy,0.26,0.2727,0.75,0.1045,2,7,9
spring,6,saturday,clear cloudy,0.26,0.2727,0.75,0.1045,0,7,7
spring,7,saturday,clear cloudy,0.22,0.2273,0.87,0.194,0,20,20
spring,8,saturday,clear cloudy,0.24,0.2576,0.75,0.1045,0,64,64
spring,9,saturday,clear cloudy,0.22,0.2273,0.8,0.1343,14,116,130
spring,10,saturday,clear cloudy,0.28,0.303,0.75,0.0896,43,160,203
spring,11,saturday,clear cloudy,0.34,0.3182,0.57,0.2239,74,250,324
spring,12,saturday,clear cloudy,0.4,0.4091,0.43,0.2239,100,276,376
spring,13,saturday,clear cloudy,0.44,0.4394,0.44,0.194,149,296,445
spring,14,saturday,clear cloudy,0.5,0.4848,0.42,0.2836,156,356,512
spring,15,saturday,clear cloudy,0.58,0.5455,0.37,0.2985,132,317,449
spring,16,saturday,mist cloudy,0.56,0.5303,0.37,0.2836,133,268,401
spring,17,saturday,mist cloudy,0.54,0.5152,0.43,0.1343,87,235,322
spring,18,saturday,clear cloudy,0.54,0.5152,0.45,0.1343,49,248,297
spring,19,saturday,clear cloudy,0.52,0.5,0.42,0.1045,44,171,215
spring,20,saturday,clear cloudy,0.5,0.4848,0.39,0.2537,21,149,170
spring,21,saturday,clear cloudy,0.44,0.4394,0.44,0.2239,22,118,140
spring,22,saturday,clear cloudy,0.44,0.4394,0.38,0.2537,16,93,109
spring,23,saturday,clear cloudy,0.42,0.4242,0.38,0.2239,16,103,119
spring,0,sunday,clear cloudy,0.38,0.3939,0.4,0.2836,14,77,91
spring,1,sunday,clear cloudy,0.34,0.3333,0.42,0.194,10,62,72
spring,2,sunday,clear cloudy,0.36,0.3333,0.37,0.2836,10,57,67
spring,3,sunday,clear cloudy,0.34,0.3333,0.42,0.1343,6,26,32
spring,4,sunday,clear cloudy,0.32,0.303,0.49,0.2537,2,4,6
spring,5,sunday,mist cloudy,0.32,0.3333,0.49,0.1045,0,2,2
spring,6,sunday,mist cloudy,0.3,0.3333,0.52,0.0,0,2,2
spring,7,sunday,mist cloudy,0.3,0.3333,0.52,0.0,1,23,24
spring,8,sunday,clear cloudy,0.3,0.303,0.52,0.1343,4,53,57
spring,9,sunday,clear cloudy,0.32,0.3333,0.53,0.1343,23,102,125
spring,10,sunday,clear cloudy,0.34,0.3333,0.49,0.1642,27,181,208
spring,11,sunday,clear cloudy,0.36,0.3485,0.46,0.2239,55,201,256
spring,12,sunday,clear cloudy,0.38,0.3939,0.43,0.2239,78,273,351
spring,13,sunday,clear cloudy,0.4,0.4091,0.37,0.2985,77,266,343
spring,14,sunday,clear cloudy,0.4,0.4091,0.4,0.194,75,253,328
spring,15,sunday,clear cloudy,0.4,0.4091,0.37,0.2836,89,241,330
spring,16,sunday,clear cloudy,0.4,0.4091,0.37,0.2985,58,256,314
spring,17,sunday,clear cloudy,0.38,0.3939,0.4,0.2239,22,197,219
spring,18,sunday,clear cloudy,0.34,0.3182,0.46,0.2239,19,162,181
spring,19,sunday,clear cloudy,0.32,0.3182,0.49,0.194,8,104,112
spring,20,sunday,clear cloudy,0.3,0.303,0.52,0.1642,7,119,126
spring,21,sunday,clear cloudy,0.28,0.2727,0.56,0.2239,10,81,91
spring,22,sunday,clear cloudy,0.26,0.2727,0.6,0.1045,4,54,58
spring,23,sunday,clear cloudy,0.26,0.2424,0.56,0.2537,0,30,30
spring,0,monday,clear cloudy,0.24,0.2273,0.6,0.2239,3,12,15
spring,1,monday,clear cloudy,0.24,0.2424,0.6,0.1343,1,4,5
spring,2,monday,clear cloudy,0.24,0.2424,0.56,0.1343,2,3,5
spring,3,monday,clear cloudy,0.24,0.2424,0.52,0.1642,0,3,3
spring,4,monday,clear cloudy,0.22,0.2424,0.64,0.1045,0,4,4
spring,5,monday,mist cloudy,0.2,0.2273,0.64,0.0896,0,21,21
spring,6,monday,mist cloudy,0.22,0.2273,0.6,0.1343,3,85,88
spring,7,monday,mist cloudy,0.22,0.2424,0.6,0.1045,1,239,240
spring,8,monday,mist cloudy,0.22,0.2576,0.55,0.0896,13,407,420
spring,9,monday,mist cloudy,0.22,0.2727,0.64,0.0,9,188,197
spring,10,monday,clear cloudy,0.24,0.2879,0.6,0.0,13,95,108
spring,11,monday,mist cloudy,0.26,0.2879,0.56,0.0896,6,82,88
spring,12,monday,mist cloudy,0.26,0.2727,0.56,0.1045,10,93,103
spring,13,monday,mist cloudy,0.26,0.2727,0.56,0.1045,3,77,80
spring,14,monday,light rain,0.22,0.2273,0.75,0.1642,5,45,50
spring,15,monday,light rain,0.22,0.2273,0.75,0.1642,5,64,69
spring,16,monday,light rain,0.22,0.2576,0.87,0.0896,3,46,49
spring,17,monday,light rain,0.22,0.2727,0.87,0.0,5,147,152
spring,18,monday,heavy rain,0.2,0.2273,0.86,0.0896,6,158,164
spring,19,monday,light rain,0.2,0.2273,0.93,0.0896,3,187,190
spring,20,monday,mist cloudy,0.2,0.2273,0.86,0.0896,5,127,132
spring,21,monday,mist cloudy,0.2,0.2576,0.93,0.0,1,78,79
spring,22,monday,mist cloudy,0.2,0.2273,0.92,0.1045,8,54,62
spring,23,monday,mist cloudy,0.22,0.2424,0.87,0.1045,1,51,52
spring,0,tuesday,mist cloudy,0.22,0.2424,0.87,0.1045,0,14,14
spring,1,tuesday,mist cloudy,0.22,0.2424,0.93,0.1045,2,3,5
spring,2,tuesday,mist cloudy,0.22,0.2273,0.87,0.1642,2,2,4
spring,4,tuesday,mist cloudy,0.2,0.2121,0.86,0.1642,0,4,4
spring,5,tuesday,clear cloudy,0.4,0.4091,0.47,0.2239,0,23,23
spring,6,tuesday,mist cloudy,0.18,0.1818,0.93,0.194,0,79,79
spring,7,tuesday,mist cloudy,0.18,0.197,0.93,0.1642,3,219,222
spring,8,tuesday,mist cloudy,0.18,0.197,0.93,0.1642,6,465,471
spring,9,tuesday,mist cloudy,0.18,0.197,0.93,0.1642,11,184,195
spring,10,tuesday,mist cloudy,0.18,0.197,0.93,0.1642,3,80,83
spring,11,tuesday,clear cloudy,0.42,0.4242,0.38,0.2985,8,93,101
spring,12,tuesday,clear cloudy,0.42,0.4242,0.38,0.2985,13,127,140
spring,13,tuesday,clear cloudy,0.42,0.4242,0.38,0.2985,15,163,178
spring,14,tuesday,clear cloudy,0.42,0.4242,0.38,0.2985,10,96,106
spring,15,tuesday,clear cloudy,0.42,0.4242,0.38,0.2985,17,119,136
spring,16,tuesday,clear cloudy,0.42,0.4242,0.38,0.3582,15,225,240
spring,17,tuesday,clear cloudy,0.42,0.4242,0.38,0.2537,14,446,460
spring,18,tuesday,clear cloudy,0.4,0.4091,0.4,0.1045,13,372,385
spring,19,tuesday,clear cloudy,0.38,0.3939,0.46,0.1045,11,270,281
spring,20,tuesday,clear cloudy,0.34,0.3485,0.53,0.1045,10,190,200
spring,21,tuesday,clear cloudy,0.32,0.3333,0.66,0.0896,7,109,116
spring,22,tuesday,clear cloudy,0.3,0.303,0.7,0.0896,10,104,114
spring,23,tuesday,clear cloudy,0.26,0.2727,0.81,0.1045,3,38,41
spring,0,wednesday,clear cloudy,0.26,0.303,0.81,0.0,2,26,28
spring,1,wednesday,clear cloudy,0.24,0.2576,0.87,0.0896,1,6,7
spring,2,wednesday,clear cloudy,0.2,0.2121,0.85,0.1642,0,5,5
spring,3,wednesday,clear cloudy,0.22,0.2727,0.8,0.0,0,4,4
spring,4,wednesday,clear cloudy,0.2,0.2121,0.8,0.1343,0,2,2
spring,5,wednesday,clear cloudy,0.2,0.2121,0.8,0.1343,0,22,22
spring,6,wednesday,clear cloudy,0.2,0.2121,0.86,0.1343,2,72,74
spring,7,wednesday,clear cloudy,0.2,0.2121,0.8,0.1343,9,247,256
spring,8,wednesday,clear cloudy,0.2,0.2273,0.82,0.1045,11,488,499
spring,9,wednesday,mist cloudy,0.2,0.2121,0.86,0.1343,7,218,225
spring,10,wednesday,mist cloudy,0.24,0.2424,0.87,0.1343,13,84,97
spring,11,wednesday,mist cloudy,0.26,0.2879,0.87,0.0896,9,90,99
spring,12,wednesday,light rain,0.3,0.3333,0.81,0.0,4,51,55
spring,13,wednesday,light rain,0.32,0.3485,0.76,0.0,8,57,65
spring,14,wednesday,light rain,0.32,0.3333,0.81,0.1045,3,70,73
spring,15,wednesday,mist cloudy,0.34,0.3485,0.87,0.0896,6,73,79
spring,16,wednesday,mist cloudy,0.34,0.3182,0.87,0.2537,6,112,118
spring,17,wednesday,light rain,0.34,0.3182,0.87,0.2239,6,128,134
spring,18,wednesday,light rain,0.34,0.3333,0.87,0.194,2,96,98
spring,19,wednesday,light rain,0.32,0.303,0.93,0.2239,1,92,93
spring,20,wednesday,light rain,0.32,0.3182,0.93,0.1642,2,55,57
spring,21,wednesday,light rain,0.34,0.3182,0.87,0.2239,0,29,29
spring,22,wednesday,light rain,0.34,0.3333,0.87,0.194,0,49,49
spring,23,wednesday,light rain,0.34,0.3182,0.87,0.2239,0,9,9
spring,0,thursday,light rain,0.34,0.3333,0.93,0.194,0,3,3
spring,1,thursday,light rain,0.36,0.3485,0.93,0.194,0,3,3
spring,2,thursday,light rain,0.36,0.3485,0.93,0.2537,1,1,2
spring,3,thursday,light rain,0.36,0.3485,0.93,0.2537,0,3,3
spring,4,thursday,light rain,0.36,0.3485,0.93,0.194,0,2,2
spring,5,thursday,light rain,0.34,0.3485,0.93,0.0896,0,16,16
spring,6,thursday,light rain,0.36,0.3485,0.93,0.1343,1,88,89
spring,7,thursday,mist cloudy,0.34,0.3182,0.87,0.2836,2,218,220
spring,8,thursday,clear cloudy,0.32,0.3182,0.81,0.194,11,497,508
spring,9,thursday,clear cloudy,0.32,0.3333,0.81,0.1045,10,220,230
spring,10,thursday,clear cloudy,0.34,0.3485,0.81,0.1045,6,84,90
spring,11,thursday,mist cloudy,0.34,0.3485,0.81,0.1045,18,101,119
spring,12,thursday,mist cloudy,0.34,0.3485,0.81,0.1045,14,130,144
spring,13,thursday,clear cloudy,0.42,0.4242,0.77,0.1642,13,170,183
spring,14,thursday,clear cloudy,0.42,0.4242,0.77,0.1642,24,132,156
spring,15,thursday,clear cloudy,0.44,0.4394,0.72,0.1343,32,156,188
spring,16,thursday,clear cloudy,0.46,0.4545,0.67,0.194,33,248,281
spring,17,thursday,clear cloudy,0.46,0.4545,0.63,0.1642,23,472,495
spring,18,thursday,clear cloudy,0.44,0.4394,0.67,0.194,22,399,421
spring,19,thursday,mist cloudy,0.42,0.4242,0.71,0.1642,17,313,330
spring,20,thursday,mist cloudy,0.42,0.4242,0.71,0.194,11,229,240
spring,21,thursday,clear cloudy,0.44,0.4394,0.67,0.1343,12,162,174
spring,22,thursday,clear cloudy,0.38,0.3939,0.76,0.2985,12,121,133
spring,23,thursday,clear cloudy,0.4,0.4091,0.76,0.3284,7,60,67
spring,0,friday,mist cloudy,0.4,0.4091,0.71,0.2836,4,38,42
spring,1,friday,mist cloudy,0.38,0.3939,0.76,0.2985,0,12,12
spring,2,friday,clear cloudy,0.4,0.4091,0.76,0.3582,1,13,14
spring,3,friday,clear cloudy,0.36,0.3333,0.87,0.2537,3,4,7
spring,4,friday,light rain,0.32,0.2879,0.7,0.4925,1,2,3
spring,5,friday,mist cloudy,0.3,0.2424,0.7,0.5522,0,21,21
spring,6,friday,mist cloudy,0.26,0.2576,0.75,0.2239,2,71,73
spring,7,friday,clear cloudy,0.26,0.2576,0.6,0.2239,3,174,177
spring,8,friday,clear cloudy,0.24,0.2121,0.52,0.3582,11,408,419
spring,9,friday,clear cloudy,0.22,0.197,0.47,0.3881,10,204,214
spring,10,friday,clear cloudy,0.24,0.197,0.44,0.4478,2,101,103
spring,11,friday,clear cloudy,0.24,0.1818,0.38,0.6119,12,102,114
spring,12,friday,clear cloudy,0.24,0.197,0.38,0.4925,14,140,154
spring,13,friday,clear cloudy,0.26,0.2121,0.33,0.5224,14,140,154
spring,14,friday,clear cloudy,0.26,0.2121,0.33,0.5522,10,119,129
spring,15,friday,clear cloudy,0.26,0.2121,0.33,0.5821,15,123,138
spring,16,friday,clear cloudy,0.28,0.2424,0.3,0.4627,18,215,233
spring,17,friday,clear cloudy,0.28,0.2424,0.33,0.4179,15,317,332
spring,18,friday,clear cloudy,0.26,0.2273,0.38,0.2985,7,294,301
spring,19,friday,clear cloudy,0.26,0.2424,0.38,0.2836,7,199,206
spring,20,friday,clear cloudy,0.24,0.2424,0.41,0.1642,6,130,136
spring,21,friday,clear cloudy,0.24,0.2121,0.41,0.2836,7,95,102
spring,22,friday,clear cloudy,0.2,0.1818,0.47,0.3284,7,58,65
